,P1,P1C0,P1C1,P1C2,P1C3,P1C4,P1C5,P1C6,PIC7,P2,P2C0,P2C1,P2C2,P2C3,P2C4,P2C5,P2C6,P2C7,P3,P3C0,P3C1,P3C2,P3C3,P3C4,P3C5,P3C6,P3C7,P4,P4C0,P4C1,P4C2,P4C3,P4C4,P4C5,P4C6,P4C7,P5,P5C0,P5C1,P5C2,P5C3,P5C4,P5C5,P5C6,P5C7,Tot prob 0,Tot prob 1,Tot prob 2,Tot prob 3,Tot prob 4,Tot prob 5,Tot prob 6,Tot prob 7,NRating,Rating
3116,Matt Barnes 2014LAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darren Collison 2014LAC,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,Jamal Crawford 2014LAC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Jared Dudley 2014LAC,0.99,0.0,0.0,0.003,0.0,0.006,0.0,0.0,Blake Griffin 2014LAC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,1.0,0.006,1.9969999999999999,0.006,0.0,0.0,9.25136484375,6.1
3117,Jamal Crawford 2014LAC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Willie Green 2014LAC,0.9990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blake Griffin 2014LAC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DeAndre Jordan 2014LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Chris Paul 2014LAC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990000000000001,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.8406309895833335,-28.1
3118,Jamal Crawford 2014LAC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Jared Dudley 2014LAC,0.99,0.0,0.0,0.003,0.0,0.006,0.0,0.0,Willie Green 2014LAC,0.9990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeAndre Jordan 2014LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hedo Türkoglu 2014LAC,0.008,0.0,0.0,0.992,0.0,0.0,0.0,0.0,1.997,0.0,0.0,0.995,1.0,0.006,0.0,1.0,9.64754296875,8.5
3119,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan Kelly 2014LAL,0.9890000000000001,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,2.983,0.0,1.011,1.0,0.006,0.0,0.0,0.0,-3.4,-3.4
3120,Steve Blake 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jordan Hill 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,1.9940000000000002,0.0,1.0,1.0,0.006,0.0,0.0,1.0,-6.277356617647059,-5.9
3121,Kent Bazemore 2014LAL,0.0,0.0,0.033,0.026000000000000002,0.941,0.0,0.0,0.0,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,1.9940000000000002,0.0,1.033,1.026,0.947,0.0,0.0,0.0,-10.664034313725491,-11.9
3122,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ryan Kelly 2014LAL,0.9890000000000001,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,Nick Young 2014LAL,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,1.983,0.0,1.0119999999999998,1.0,1.0050000000000001,0.0,0.0,0.0,-4.302931985294118,1.5
3123,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jordan Hill 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,1.9940000000000002,0.0,1.0,1.0,0.006,0.0,0.0,1.0,-9.907720588235296,-14.1
3124,Jordan Hill 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan Kelly 2014LAL,0.9890000000000001,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,2.983,0.0,0.011000000000000001,1.0,0.006,0.0,0.0,1.0,-8.514117647058821,-10.3
3125,Steve Blake 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Kaman 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shawne Williams 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-3.3749800857843155,8.2
3126,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,Robert Sacre 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9940000000000002,0.0,1.0,1.0,0.006,0.0,0.0,1.0,-15.324196078431376,-36.7
3127,Jordan Farmar 2014LAL,0.0,0.0,0.0,0.047,0.953,0.0,0.0,0.0,Xavier Henry 2014LAL,0.0,0.0,0.995,0.0,0.005,0.0,0.0,0.0,Jordan Hill 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,1.9940000000000002,0.0,0.995,0.047,0.964,0.0,0.0,1.0,-5.188487132352941,2.3
3128,Steve Blake 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,Shawne Williams 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Young 2014LAL,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,1.9940000000000002,0.0,1.001,1.0,1.0050000000000001,0.0,0.0,0.0,-10.020312193627452,-18.4
3129,Steve Blake 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chris Kaman 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,Nick Young 2014LAL,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,0.9940000000000001,0.0,1.001,1.0,1.0050000000000001,0.0,0.0,1.0,-9.923352941176473,-18.5
3130,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kendall Marshall 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,Robert Sacre 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nick Young 2014LAL,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,0.9940000000000001,0.0,1.001,1.0,1.0050000000000001,0.0,0.0,1.0,-5.419776348039216,3.5
3131,Xavier Henry 2014LAL,0.0,0.0,0.995,0.0,0.005,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,Robert Sacre 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shawne Williams 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Young 2014LAL,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,1.9940000000000002,0.0,0.996,0.0,1.01,0.0,0.0,1.0,-5.187918198529412,5.2
3132,Jordan Farmar 2014LAL,0.0,0.0,0.0,0.047,0.953,0.0,0.0,0.0,Xavier Henry 2014LAL,0.0,0.0,0.995,0.0,0.005,0.0,0.0,0.0,Jordan Hill 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shawne Williams 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Young 2014LAL,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,1.0,0.0,0.996,0.047,1.957,0.0,0.0,1.0,-3.9110355392156864,11.8
3133,Steve Blake 2014LAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,Shawne Williams 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.994,0.0,1.0,1.0,0.006,0.0,0.0,0.0,-11.01421875,-27.3
3134,Kent Bazemore 2014LAL,0.0,0.0,0.033,0.026000000000000002,0.941,0.0,0.0,0.0,Jordan Farmar 2014LAL,0.0,0.0,0.0,0.047,0.953,0.0,0.0,0.0,Pau Gasol 2014LAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jodie Meeks 2014LAL,0.9940000000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,1.9940000000000002,0.0,1.033,0.07300000000000001,1.9,0.0,0.0,0.0,-5.66756617647059,4.5
3135,Xavier Henry 2014LAL,0.0,0.0,0.995,0.0,0.005,0.0,0.0,0.0,Wesley Johnson 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert Sacre 2014LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shawne Williams 2014LAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Young 2014LAL,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,2.0,0.0,0.996,0.0,1.004,0.0,0.0,1.0,-9.960646139705883,-21.6
3136,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Courtney Lee 2014MEM,0.066,0.0,0.0,0.004,0.93,0.0,0.0,0.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066,0.0,1.0,0.004,1.9300000000000002,2.0,0.0,0.0,8.3,8.3
3137,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,5.321581414473684,5.3
3138,Nick Calathes 2014MEM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Courtney Lee 2014MEM,0.066,0.0,0.0,0.004,0.93,0.0,0.0,0.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066,0.0,1.0,1.004,0.93,2.0,0.0,0.0,-1.6079810855263157,-3.1
3139,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.270396381578948,0.3
3140,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Courtney Lee 2014MEM,0.066,0.0,0.0,0.004,0.93,0.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066,0.0,1.0,0.004,1.9300000000000002,2.0,0.0,0.0,10.355929824561404,19.2
3141,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,1.0,0.01,1.07,2.0,0.0,0.0,1.6667475328947363,-6.1
3142,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Courtney Lee 2014MEM,0.066,0.0,0.0,0.004,0.93,0.0,0.0,0.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.986,0.0,1.0,0.014,2.0,1.0,0.0,0.0,3.732199835526316,-0.1
3143,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,1.0,0.01,1.07,2.0,0.0,0.0,10.030302631578948,20.1
3144,Jerryd Bayless 2014MEM,0.0,0.0,0.0,0.01,0.9890000000000001,0.002,0.0,0.0,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,1.989,2.002,0.0,1.0,-2.224970120614035,-21.3
3145,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,0.0,0.01,1.07,2.0,0.0,1.0,-3.1458552631578947,-26.8
3146,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,James Johnson 2014MEM,0.0,0.0,0.991,0.0,0.0,0.0,0.009000000000000001,0.0,Courtney Lee 2014MEM,0.066,0.0,0.0,0.004,0.93,0.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066,0.0,1.991,0.004,1.9300000000000002,1.0,0.009000000000000001,0.0,8.496831140350878,17.7
3147,Nick Calathes 2014MEM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ed Davis 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,James Johnson 2014MEM,0.0,0.0,0.991,0.0,0.0,0.0,0.009000000000000001,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.92,0.0,0.991,1.01,0.07,0.0,0.009000000000000001,2.0,3.545609375,-3.5
3148,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nick Calathes 2014MEM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,0.0,1.01,0.07,2.0,0.0,1.0,3.8544067982456136,-2.4
3149,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nick Calathes 2014MEM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Jon Leuer 2014MEM,0.0,0.0,0.015,0.0,0.0,0.985,0.0,0.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.92,0.0,0.015,1.01,0.07,1.9849999999999999,0.0,1.0,7.16415350877193,13.0
3150,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nick Calathes 2014MEM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,James Johnson 2014MEM,0.0,0.0,0.991,0.0,0.0,0.0,0.009000000000000001,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.92,0.0,0.991,1.01,0.07,1.0,0.009000000000000001,1.0,11.07157072368421,32.6
3151,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Courtney Lee 2014MEM,0.066,0.0,0.0,0.004,0.93,0.0,0.0,0.0,Tayshaun Prince 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066,0.0,0.0,0.004,1.9300000000000002,2.0,0.0,1.0,7.13678042763158,13.9
3152,Nick Calathes 2014MEM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marc Gasol 2014MEM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,James Johnson 2014MEM,0.0,0.0,0.991,0.0,0.0,0.0,0.009000000000000001,0.0,Courtney Lee 2014MEM,0.066,0.0,0.0,0.004,0.93,0.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066,0.0,1.991,1.004,0.93,1.0,0.009000000000000001,0.0,5.82573903508772,6.6
3153,Tony Allen 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,Zach Randolph 2014MEM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,0.0,0.01,1.07,2.0,0.0,1.0,3.717476425438596,-6.2
3154,Mike Conley 2014MEM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ed Davis 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,James Johnson 2014MEM,0.0,0.0,0.991,0.0,0.0,0.0,0.009000000000000001,0.0,Kosta Koufos 2014MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mike Miller 2014MEM,0.92,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.92,0.0,0.991,0.01,1.07,0.0,0.009000000000000001,2.0,10.73362417763158,40.1
3155,Shane Battier 2014MIA,0.9940000000000001,0.0,0.0,0.006,0.0,0.0,0.0,0.0,Chris Bosh 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mario Chalmers 2014MIA,0.0,0.0,0.0,0.16899999999999998,0.831,0.0,0.0,0.0,LeBron James 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dwyane Wade 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9940000000000001,0.0,3.0,0.175,0.831,0.0,0.0,0.0,6.1,6.1
3156,Ray Allen* 2014MIA,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,Shane Battier 2014MIA,0.9940000000000001,0.0,0.0,0.006,0.0,0.0,0.0,0.0,Chris Bosh 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mario Chalmers 2014MIA,0.0,0.0,0.0,0.16899999999999998,0.831,0.0,0.0,0.0,LeBron James 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000002,0.0,2.0,0.175,0.835,0.0,0.0,0.0,12.2,12.2
3157,Ray Allen* 2014MIA,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,Chris Andersen 2014MIA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Norris Cole 2014MIA,0.0,0.0,0.0,0.987,0.013000000000000001,0.0,0.0,0.0,Rashard Lewis 2014MIA,0.013999999999999999,0.0,0.0,0.22699999999999998,0.0,0.76,0.0,0.0,Dwyane Wade 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,1.214,0.017,1.76,0.0,0.0,6.1749843749999975,6.1
3158,Ray Allen* 2014MIA,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,Chris Andersen 2014MIA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shane Battier 2014MIA,0.9940000000000001,0.0,0.0,0.006,0.0,0.0,0.0,0.0,Norris Cole 2014MIA,0.0,0.0,0.0,0.987,0.013000000000000001,0.0,0.0,0.0,LeBron James 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000002,0.0,1.0,0.993,0.017,1.0,0.0,0.0,1.983833333333334,-2.7
3159,Ray Allen* 2014MIA,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,Chris Andersen 2014MIA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Norris Cole 2014MIA,0.0,0.0,0.0,0.987,0.013000000000000001,0.0,0.0,0.0,LeBron James 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Rashard Lewis 2014MIA,0.013999999999999999,0.0,0.0,0.22699999999999998,0.0,0.76,0.0,0.0,1.01,0.0,1.0,1.214,0.017,1.76,0.0,0.0,-0.14864062500000008,-8.2
3160,Chris Bosh 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mario Chalmers 2014MIA,0.0,0.0,0.0,0.16899999999999998,0.831,0.0,0.0,0.0,Toney Douglas 2014MIA,0.043,0.0,0.006,0.95,0.002,0.0,0.0,0.0,Udonis Haslem 2014MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LeBron James 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,2.0060000000000002,1.119,0.833,0.0,0.0,1.0,9.509375,13.7
3161,Shane Battier 2014MIA,0.9940000000000001,0.0,0.0,0.006,0.0,0.0,0.0,0.0,Chris Bosh 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mario Chalmers 2014MIA,0.0,0.0,0.0,0.16899999999999998,0.831,0.0,0.0,0.0,Toney Douglas 2014MIA,0.043,0.0,0.006,0.95,0.002,0.0,0.0,0.0,LeBron James 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0370000000000001,0.0,2.0060000000000002,1.125,0.833,0.0,0.0,0.0,6.93990625,7.9
3162,Ray Allen* 2014MIA,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,Chris Andersen 2014MIA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Michael Beasley 2014MIA,0.0,0.0,0.14300000000000002,0.0,0.0,0.857,0.0,0.0,Norris Cole 2014MIA,0.0,0.0,0.0,0.987,0.013000000000000001,0.0,0.0,0.0,Dwyane Wade 2014MIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0,1.143,0.987,0.017,1.857,0.0,0.0,5.019296874999998,3.3
